Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Gender_encoded,Product_importance_encoded,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,iqr_filtered_class
-0.10572580142598628,-0.0020118519323447577,0.689506407634263,0.7205100556800282,2.8200953537178997,-0.9805828117241365,1,0,1,0,0,0,0,0,0,1,1
0.743966602683239,0.7067188760119876,-0.4091877539845852,1.731743845646177,0.5648726481751054,0.05314290558365961,1,0,1,0,0,0,0,1,0,0,1
1.5936590067924643,-0.7107425798766771,0.2541747586909458,0.7205100556800282,0.282969809982256,1.01655553710799,0,2,0,0,0,0,1,0,0,1,0
-0.9554182055352116,1.4154496039563198,0.9589974284086974,-1.301957524252269,-1.40844721917484,1.2447646751771335,1,1,0,0,0,1,0,0,0,1,0
-0.9554182055352116,0.7067188760119876,-1.1969307377867782,0.7205100556800282,0.282969809982256,-1.5171826769137442,0,1,0,0,0,1,0,1,0,0,1
0.743966602683239,0.7067188760119876,0.6065860935498216,-0.2907237342861204,-0.5627387045962919,0.2887534211036943,1,1,0,0,1,0,0,1,0,0,1
1.5936590067924643,-0.0020118519323447577,0.6273161720709319,1.731743845646177,-1.40844721917484,-1.2982252606582148,0,1,0,0,0,1,0,0,0,1,1
-0.9554182055352116,-0.0020118519323447577,0.005413816437621679,-0.2907237342861204,-1.1265443809819906,0.6242825322107594,0,1,0,0,0,0,1,0,0,1,1
-0.10572580142598628,-0.7107425798766771,-0.3677275969423645,-0.2907237342861204,-1.1265443809819906,0.3220596196327044,0,1,1,0,0,0,0,1,0,0,0
-0.9554182055352116,0.7067188760119876,0.7102364861553733,-0.2907237342861204,0.001066971789406706,0.6045455256750497,0,1,0,0,0,0,1,0,0,1,0
0.743966602683239,-0.7107425798766771,1.3943290773520147,0.7205100556800282,-0.2808358664034426,-0.3668852647544127,0,2,0,0,0,1,0,0,0,1,1
1.5936590067924643,1.4154496039563198,-0.05677641912570935,0.7205100556800282,-0.5627387045962919,0.049442216858214046,0,1,0,0,1,0,0,0,0,1,0
-0.9554182055352116,-0.0020118519323447577,-0.8445194029279024,-1.301957524252269,-0.2808358664034426,0.46330257265387703,1,0,0,0,0,0,1,0,1,0,0
-0.10572580142598628,0.7067188760119876,0.5029357009442699,-0.2907237342861204,1.974386839139352,-1.1779528770812335,0,0,0,1,0,0,0,0,1,0,1
-0.10572580142598628,-0.7107425798766771,0.6687763291131527,-0.2907237342861204,-0.2808358664034426,1.2385968606347242,1,2,0,0,1,0,0,0,0,1,0
-0.9554182055352116,0.7067188760119876,1.1870282921409112,-0.2907237342861204,0.8467754863679547,0.5780239231426898,0,0,0,1,0,0,0,0,0,1,1
0.743966602683239,-0.0020118519323447577,0.15052436608539407,1.731743845646177,0.5648726481751054,-1.7534099738880198,0,0,1,0,0,0,0,0,0,1,0
0.743966602683239,-0.0020118519323447577,-0.948169795533454,-0.2907237342861204,-1.1265443809819906,1.2546331784449882,0,1,1,0,0,0,0,0,1,0,1
-0.10572580142598628,-0.7107425798766771,0.9589974284086974,-0.2907237342861204,-0.8446415427891413,0.43739775157575805,0,1,0,0,0,1,0,0,0,1,1
-0.10572580142598628,0.7067188760119876,-1.673722543772316,-1.301957524252269,-0.5627387045962919,0.4762549831929365,0,1,0,0,1,0,0,0,0,1,0
-0.10572580142598628,-1.4194733078210093,-1.2798510518712196,-0.2907237342861204,1.128678324560804,1.247231800994097,1,0,0,0,0,1,0,0,0,1,0
-0.10572580142598628,-0.0020118519323447577,0.7102364861553733,-1.301957524252269,1.128678324560804,0.7766275514082687,0,1,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-0.7107425798766771,0.6480462505920422,-1.301957524252269,0.5648726481751054,1.1837033112072815,1,0,0,0,1,0,0,0,0,1,1
-0.10572580142598628,-1.4194733078210093,-0.9274397170123437,0.7205100556800282,1.128678324560804,0.1808166666115318,0,0,0,0,0,0,1,0,0,1,0
-0.9554182055352116,-0.7107425798766771,-2.3578151349689573,0.7205100556800282,1.128678324560804,0.7470220416047042,0,0,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-1.4194733078210093,-0.1811568902523714,-0.2907237342861204,1.128678324560804,0.5989944925868813,0,0,0,0,1,0,0,0,0,1,0
-0.10572580142598628,-0.0020118519323447577,0.3578251512964975,-0.2907237342861204,0.5648726481751054,0.6409356314752644,1,1,0,0,1,0,0,0,0,1,0
2.44335141090169,1.4154496039563198,0.8346169572820353,0.7205100556800282,0.001066971789406706,-1.5177994583679852,0,1,0,0,0,0,1,0,0,1,1
-0.9554182055352116,0.7067188760119876,-0.16042681173126105,-0.2907237342861204,-0.2808358664034426,0.04327440231580476,1,2,0,0,0,1,0,0,0,1,0
0.743966602683239,1.4154496039563198,-1.2798510518712196,0.7205100556800282,1.128678324560804,1.2096081322854004,0,0,0,0,1,0,0,0,0,1,1
-0.9554182055352116,-1.4194733078210093,-1.673722543772316,0.7205100556800282,0.001066971789406706,0.7464052601504633,0,1,0,0,0,1,0,0,0,1,0
-0.10572580142598628,-0.7107425798766771,-0.3677275969423645,-1.301957524252269,-0.5627387045962919,1.1719844635767038,1,0,0,0,1,0,0,0,0,1,0
-0.9554182055352116,0.7067188760119876,-1.0518201881390057,-0.2907237342861204,0.282969809982256,1.2096081322854004,1,0,0,0,1,0,0,0,0,1,0
-0.9554182055352116,-0.0020118519323447577,-0.4713779895479162,0.7205100556800282,3.101998191910749,-0.1707487623057974,0,1,0,0,0,1,0,1,0,0,1
-1.805110609644437,1.4154496039563198,0.7931568002398147,-0.2907237342861204,0.282969809982256,0.8198022532051337,1,1,1,0,0,0,0,0,0,1,0
-0.9554182055352116,-1.4194733078210093,-1.9224834860256401,-1.301957524252269,-1.1265443809819906,0.7760107699540277,1,0,0,0,0,0,1,0,0,1,1
-0.9554182055352116,1.4154496039563198,1.1248380565775802,-1.301957524252269,1.128678324560804,1.1985060661090639,0,1,0,1,0,0,0,0,0,1,0
-1.805110609644437,1.4154496039563198,0.5236657794653803,-1.301957524252269,0.8467754863679547,0.8703783324528899,0,0,1,0,0,0,0,1,0,0,1
0.743966602683239,-1.4194733078210093,-0.5128381465901369,-0.2907237342861204,2.256289677332201,-0.39093974146980887,0,1,0,0,0,1,0,1,0,0,1
0.743966602683239,-1.4194733078210093,-0.6786787747590196,-0.2907237342861204,0.001066971789406706,0.9073852197073455,0,0,0,0,0,0,1,0,0,1,0
-0.9554182055352116,-1.4194733078210093,-1.3005811303923298,-0.2907237342861204,0.282969809982256,0.07411347502785118,0,0,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-0.0020118519323447577,-0.5335682251112472,0.7205100556800282,0.282969809982256,0.044507965224286614,1,1,0,0,0,1,0,0,0,1,1
-0.9554182055352116,-1.4194733078210093,-1.010360031096785,-0.2907237342861204,-1.40844721917484,-1.5634412859818139,0,0,1,0,0,0,0,0,0,1,1
-0.10572580142598628,0.7067188760119876,0.8346169572820353,1.731743845646177,-1.1265443809819906,-1.4672233791202292,1,0,1,0,0,0,0,0,0,1,1
0.743966602683239,-0.0020118519323447577,-1.5700721511667644,-1.301957524252269,1.974386839139352,-1.7860993909627891,1,0,0,0,0,0,1,0,1,0,1
-0.9554182055352116,0.7067188760119876,-0.3677275969423645,-0.2907237342861204,0.5648726481751054,0.7723100812285822,1,1,0,0,0,0,1,0,0,1,0
-0.9554182055352116,-1.4194733078210093,-0.761599088843461,-0.2907237342861204,0.8467754863679547,0.5786407045969306,0,0,0,1,0,0,0,1,0,0,1
-0.10572580142598628,1.4154496039563198,0.2749048372120561,1.731743845646177,-1.1265443809819906,-1.3247468631905746,0,0,0,1,0,0,0,0,0,1,1
0.743966602683239,1.4154496039563198,0.4407454653809389,1.731743845646177,0.5648726481751054,-1.6158677095922929,1,0,1,0,0,0,0,0,0,1,1
-0.10572580142598628,-1.4194733078210093,0.813886878760925,-0.2907237342861204,0.8467754863679547,0.9561109545923789,0,1,1,0,0,0,0,0,0,1,1
-0.10572580142598628,-0.0020118519323447577,0.751696643197594,-0.2907237342861204,-0.8446415427891413,0.6804096445466838,0,1,0,0,1,0,0,0,0,1,1
-0.10572580142598628,0.7067188760119876,-0.11896665468904037,-0.2907237342861204,1.128678324560804,0.5965273667699176,0,0,0,0,0,0,1,1,0,0,0
2.44335141090169,1.4154496039563198,1.2284884491831318,0.7205100556800282,0.8467754863679547,-1.6177180539550156,1,1,0,1,0,0,0,0,0,1,1
-0.9554182055352116,-1.4194733078210093,-1.487151837082323,-0.2907237342861204,1.128678324560804,0.5940602409529538,0,1,0,0,0,0,1,0,0,1,1
1.5936590067924643,0.7067188760119876,1.9125810403797732,0.7205100556800282,0.001066971789406706,-1.536302901995213,0,0,1,0,0,0,0,0,0,1,0
-0.10572580142598628,-0.7107425798766771,0.813886878760925,1.731743845646177,0.8467754863679547,-1.5504888754427544,0,1,0,0,1,0,0,0,1,0,0
-1.805110609644437,0.7067188760119876,-2.0675940356734124,0.7205100556800282,0.8467754863679547,0.308490427639404,1,0,0,0,0,0,1,0,0,1,1
0.743966602683239,1.4154496039563198,-1.3627713659556608,0.7205100556800282,-0.5627387045962919,1.2071410064684367,0,1,1,0,0,0,0,0,0,1,0
-0.9554182055352116,-1.4194733078210093,-0.885979559970123,-1.301957524252269,1.128678324560804,0.8802468357207447,1,0,0,1,0,0,0,0,0,1,1
0.743966602683239,-1.4194733078210093,-1.673722543772316,-1.301957524252269,-1.40844721917484,0.42629568539942136,1,1,1,0,0,0,0,0,0,1,0
-0.9554182055352116,1.4154496039563198,-1.3420412874345506,-0.2907237342861204,0.282969809982256,0.2498961894865158,0,0,0,0,0,0,1,0,0,1,0
0.743966602683239,-0.0020118519323447577,-0.9067096384912334,-0.2907237342861204,1.128678324560804,0.15182793826220817,1,1,1,0,0,0,0,0,0,1,0
-0.10572580142598628,1.4154496039563198,0.7309665646764837,-0.2907237342861204,0.282969809982256,0.9604284247720654,0,0,0,0,0,0,1,1,0,0,0
0.743966602683239,1.4154496039563198,-0.761599088843461,1.731743845646177,-1.40844721917484,0.26346538147981624,0,0,0,0,0,0,1,0,0,1,1
2.44335141090169,-0.0020118519323447577,0.8553470358031457,0.7205100556800282,-0.5627387045962919,-1.5905796699684147,0,1,1,0,0,0,0,0,0,1,0
1.5936590067924643,-1.4194733078210093,-0.1811568902523714,1.731743845646177,2.256289677332201,-0.45570179416510637,1,0,1,0,0,0,0,0,0,1,1
-0.9554182055352116,-1.4194733078210093,0.15052436608539407,-0.2907237342861204,1.128678324560804,1.0757665567151191,1,1,0,0,0,1,0,0,0,1,1
-0.10572580142598628,0.7067188760119876,1.0833778995353596,-0.2907237342861204,-1.1265443809819906,0.9012174051649363,0,1,0,0,1,0,0,0,1,0,1
-0.10572580142598628,0.7067188760119876,-1.072550266660116,-0.2907237342861204,0.5648726481751054,0.8894985575343586,0,0,1,0,0,0,0,0,1,0,0
-0.9554182055352116,-0.7107425798766771,0.6065860935498216,0.7205100556800282,-0.2808358664034426,0.4429487846639264,1,1,0,0,0,0,1,0,0,1,1
-0.9554182055352116,-1.4194733078210093,1.4979794699575664,0.7205100556800282,-0.5627387045962919,0.7118654987129712,1,1,0,0,0,1,0,0,0,1,0
-0.9554182055352116,1.4154496039563198,0.7931568002398147,-1.301957524252269,-1.1265443809819906,0.5774071416884489,1,0,0,0,1,0,0,1,0,0,1
-0.10572580142598628,1.4154496039563198,-1.5286119941245437,1.731743845646177,-0.8446415427891413,0.14751046808252166,0,1,1,0,0,0,0,1,0,0,1
-0.10572580142598628,1.4154496039563198,-1.1347405022234471,1.731743845646177,-1.1265443809819906,1.0498617356370001,0,1,0,0,0,0,1,0,0,1,1
1.5936590067924643,-0.7107425798766771,1.6430900196053386,1.731743845646177,-0.5627387045962919,-1.6473235637585801,0,1,0,0,0,0,1,0,0,1,0
-0.10572580142598628,0.7067188760119876,0.2749048372120561,-0.2907237342861204,-1.40844721917484,-0.734487011482006,0,1,0,1,0,0,0,0,1,0,1
-1.805110609644437,0.7067188760119876,-0.6786787747590196,1.731743845646177,0.8467754863679547,-1.5936635772396195,0,1,0,1,0,0,0,0,0,1,0
0.743966602683239,-1.4194733078210093,0.48220562242315956,1.731743845646177,-1.1265443809819906,-1.5560399085309227,0,1,1,0,0,0,0,0,0,1,1
1.5936590067924643,-1.4194733078210093,1.0419177424931387,0.7205100556800282,-1.40844721917484,-1.6522578153925076,1,1,0,0,1,0,0,0,0,1,0
0.743966602683239,1.4154496039563198,0.23344468016983544,1.731743845646177,0.8467754863679547,-1.4221983329606414,0,0,0,0,0,0,1,0,0,1,1
-0.9554182055352116,1.4154496039563198,-2.2334346638422953,-1.301957524252269,-0.8446415427891413,1.0258072589216038,0,0,0,0,0,0,1,1,0,0,0
1.5936590067924643,-0.7107425798766771,1.8089306477742215,1.731743845646177,-0.8446415427891413,-1.3000756050209374,1,1,0,0,0,0,1,0,0,1,1
1.5936590067924643,-1.4194733078210093,1.8503908048164421,0.7205100556800282,1.128678324560804,-1.8187888080375583,0,1,0,0,0,0,1,0,0,1,0
-0.9554182055352116,-0.7107425798766771,-1.5908022296878748,-0.2907237342861204,-0.5627387045962919,1.0270408218300857,0,0,1,0,0,0,0,0,0,1,0
0.743966602683239,-0.7107425798766771,-0.6164885391956886,0.7205100556800282,0.001066971789406706,0.12530633572984826,1,0,1,0,0,0,0,1,0,0,1
-0.9554182055352116,-1.4194733078210093,0.8968071928453664,-1.301957524252269,0.001066971789406706,0.5829581747766172,1,0,0,0,0,0,1,0,1,0,1
-0.10572580142598628,-0.0020118519323447577,-1.9224834860256401,-1.301957524252269,1.4105811627536533,-1.2618351548579998,1,1,1,0,0,0,0,0,0,1,1
-0.9554182055352116,0.7067188760119876,-1.3213112089134402,-0.2907237342861204,1.4105811627536533,-1.2895903202988417,0,0,1,0,0,0,0,1,0,0,1
-1.805110609644437,-0.7107425798766771,-0.45064791102680585,-1.301957524252269,0.5648726481751054,-0.5087449992298262,0,0,1,0,0,0,0,0,0,1,1
-0.9554182055352116,1.4154496039563198,0.5651259365076009,-0.2907237342861204,-0.2808358664034426,0.5607540424239438,0,0,0,0,0,0,1,0,1,0,1
-0.10572580142598628,0.7067188760119876,-1.1140104237023367,0.7205100556800282,-1.40844721917484,0.9672130207687156,1,0,0,0,0,0,1,1,0,0,1
-0.9554182055352116,-1.4194733078210093,-1.549342072645654,-0.2907237342861204,-0.8446415427891413,1.1689005563054993,0,1,1,0,0,0,0,0,0,1,1
0.743966602683239,1.4154496039563198,0.6687763291131527,-0.2907237342861204,0.8467754863679547,0.09570082592628368,0,1,0,0,0,1,0,0,0,1,0
-0.10572580142598628,1.4154496039563198,0.3578251512964975,0.7205100556800282,0.8467754863679547,0.9721472724026431,1,1,0,0,1,0,0,0,0,1,0
0.743966602683239,-0.0020118519323447577,1.2077583706620216,-1.301957524252269,-0.5627387045962919,0.7155661874384168,0,0,0,0,1,0,0,1,0,0,0
-0.9554182055352116,-0.7107425798766771,0.9589974284086974,-0.2907237342861204,0.8467754863679547,0.39422304977889305,1,0,0,0,0,0,1,0,0,1,1
1.5936590067924643,0.7067188760119876,1.5187095484786766,0.7205100556800282,1.128678324560804,-1.3204293930108881,0,1,0,0,0,0,1,0,1,0,1
0.743966602683239,-1.4194733078210093,0.6480462505920422,1.731743845646177,-0.2808358664034426,-1.2063248239763162,0,0,0,1,0,0,0,0,0,1,1
-1.805110609644437,-1.4194733078210093,-0.7823291673645714,-0.2907237342861204,2.5381925155250507,-1.2063248239763162,0,0,0,0,1,0,0,0,0,1,1
-0.10572580142598628,-0.0020118519323447577,0.813886878760925,1.731743845646177,1.128678324560804,-1.5344525576324903,0,0,0,1,0,0,0,0,0,1,0
-0.9554182055352116,0.7067188760119876,-0.015316262083488663,-0.2907237342861204,-0.5627387045962919,1.2608009929873976,0,2,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-0.0020118519323447577,0.7309665646764837,1.731743845646177,1.128678324560804,-1.779314794966139,0,0,0,0,0,0,1,0,0,1,1
0.743966602683239,1.4154496039563198,0.3578251512964975,-0.2907237342861204,1.128678324560804,0.869144769544408,0,1,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-0.7107425798766771,-0.1811568902523714,-1.301957524252269,1.128678324560804,0.4250621224909395,1,1,0,1,0,0,0,0,0,1,1
1.5936590067924643,1.4154496039563198,1.3321388417886837,0.7205100556800282,0.001066971789406706,-1.3512684657229346,0,2,0,0,1,0,0,0,0,1,0
0.743966602683239,0.7067188760119876,0.9175372713664768,-1.301957524252269,0.5648726481751054,0.15306150117069003,0,0,0,1,0,0,0,0,0,1,0
-1.805110609644437,-1.4194733078210093,-0.5335682251112472,-1.301957524252269,-0.2808358664034426,0.800682028123665,1,0,1,0,0,0,0,0,1,0,0
0.743966602683239,-0.7107425798766771,-0.20188696877348175,1.731743845646177,-0.8446415427891413,1.092419655979624,1,0,0,0,0,0,1,0,1,0,1
-0.9554182055352116,0.7067188760119876,0.6065860935498216,-0.2907237342861204,0.5648726481751054,1.0813175898032874,1,1,0,0,0,0,1,0,0,1,1
0.743966602683239,1.4154496039563198,1.1455681350986906,1.731743845646177,-0.2808358664034426,-1.3629873133535122,1,0,0,0,0,0,1,1,0,0,0
-0.9554182055352116,1.4154496039563198,-1.1762006592656677,-1.301957524252269,-0.5627387045962919,1.257717085716193,0,1,0,0,0,0,1,0,0,1,0
0.743966602683239,0.7067188760119876,-0.6994088532801299,-1.301957524252269,0.8467754863679547,0.774777207045546,0,0,0,0,0,1,0,0,0,1,0
-0.10572580142598628,-0.7107425798766771,-1.3420412874345506,-1.301957524252269,-1.1265443809819906,0.04574152813276847,1,0,0,0,0,0,1,1,0,0,1
-0.9554182055352116,-0.7107425798766771,-1.611532308208985,-0.2907237342861204,-1.1265443809819906,1.102288159247479,0,2,0,0,0,0,1,0,0,1,0
1.5936590067924643,0.7067188760119876,1.0419177424931387,1.731743845646177,0.282969809982256,-1.6849472324672767,0,1,0,0,0,1,0,1,0,0,1
2.44335141090169,-0.7107425798766771,1.4565193129153455,0.7205100556800282,-1.40844721917484,-1.7682127287898022,0,0,1,0,0,0,0,1,0,0,1
2.44335141090169,-0.0020118519323447577,1.4979794699575664,0.7205100556800282,-1.1265443809819906,-1.38149075698074,1,0,0,1,0,0,0,0,0,1,1
1.5936590067924643,0.7067188760119876,0.8553470358031457,0.7205100556800282,0.282969809982256,-1.2846560686649142,1,0,0,0,1,0,0,0,0,1,1
-0.9554182055352116,-0.7107425798766771,-1.673722543772316,-1.301957524252269,-0.8446415427891413,0.44726625484361293,0,0,0,0,0,1,0,0,0,1,1
-0.10572580142598628,-1.4194733078210093,-1.010360031096785,1.731743845646177,-1.40844721917484,0.13455805754346217,0,1,0,0,0,0,1,0,0,1,1
-0.10572580142598628,1.4154496039563198,1.0626478210142491,-1.301957524252269,3.3839010301035986,-0.6061964689998929,0,1,0,0,0,0,1,0,0,1,1
-0.10572580142598628,-0.7107425798766771,-0.9067096384912334,-1.301957524252269,-0.2808358664034426,0.6440195387464691,1,1,0,0,0,1,0,0,0,1,1
-0.10572580142598628,-0.0020118519323447577,-0.036046340604599006,-0.2907237342861204,-1.40844721917484,0.3491980036193053,0,0,0,0,0,0,1,0,0,1,0
0.743966602683239,-0.7107425798766771,1.3735989988309043,0.7205100556800282,0.5648726481751054,0.3621504141583648,1,0,0,0,0,0,1,0,0,1,1
-0.9554182055352116,1.4154496039563198,-0.3055373613790335,0.7205100556800282,0.282969809982256,0.3504315665277871,1,0,0,0,0,0,1,0,1,0,0
-0.10572580142598628,-0.7107425798766771,0.7309665646764837,-0.2907237342861204,0.8467754863679547,0.929589352060019,0,0,1,0,0,0,0,0,0,1,1
-0.9554182055352116,-1.4194733078210093,1.1870282921409112,-0.2907237342861204,-0.5627387045962919,0.09631760738052461,1,0,0,0,0,1,0,0,0,1,0
0.743966602683239,-0.0020118519323447577,-0.07750649764681969,-1.301957524252269,3.665803868296448,-0.019637306016769947,1,0,1,0,0,0,0,0,0,1,1
1.5936590067924643,0.7067188760119876,1.1248380565775802,0.7205100556800282,0.8467754863679547,-1.6022985175989923,1,1,0,1,0,0,0,0,0,1,1
2.44335141090169,-1.4194733078210093,1.9333111189008836,0.7205100556800282,0.5648726481751054,-1.6115502394126064,0,0,0,1,0,0,0,0,1,0,0
0.743966602683239,-0.7107425798766771,0.7309665646764837,-0.2907237342861204,-1.1265443809819906,0.45898510247419055,1,0,0,0,1,0,0,0,1,0,0
2.44335141090169,1.4154496039563198,1.9540411974219938,0.7205100556800282,0.001066971789406706,-1.718870212450528,1,1,0,0,1,0,0,0,0,1,0
0.743966602683239,-0.0020118519323447577,0.1712544446065044,-1.301957524252269,-1.1265443809819906,1.2342793904550375,0,0,0,1,0,0,0,0,0,1,1
-1.805110609644437,-0.0020118519323447577,-0.05677641912570935,-0.2907237342861204,1.6924840009465028,-0.4045089334631093,0,1,0,0,0,0,1,0,0,1,1
-0.9554182055352116,0.7067188760119876,-1.3005811303923298,-0.2907237342861204,-0.8446415427891413,0.6082462144004952,0,1,0,1,0,0,0,0,0,1,0
-0.10572580142598628,0.7067188760119876,1.1455681350986906,0.7205100556800282,-0.8446415427891413,0.6662236710991425,0,1,0,0,0,0,1,0,0,1,1
-0.9554182055352116,1.4154496039563198,1.2699486062253527,0.7205100556800282,1.128678324560804,0.6871942405433341,1,1,0,0,1,0,0,0,0,1,0
0.743966602683239,1.4154496039563198,-1.487151837082323,0.7205100556800282,-0.2808358664034426,1.1084559737898882,1,0,0,0,0,1,0,1,0,0,0
-0.10572580142598628,-0.7107425798766771,-1.2591209733501092,-1.301957524252269,-0.5627387045962919,0.07226313066512839,0,1,0,0,0,1,0,1,0,0,1
-0.10572580142598628,-0.7107425798766771,1.1248380565775802,-0.2907237342861204,-1.40844721917484,0.601461618403845,1,1,0,0,1,0,0,0,1,0,0
-0.9554182055352116,0.7067188760119876,0.6273161720709319,-0.2907237342861204,-0.5627387045962919,0.3121911163648496,1,1,0,0,0,0,1,0,0,1,0
1.5936590067924643,1.4154496039563198,1.1248380565775802,0.7205100556800282,1.128678324560804,-1.7157863051793232,1,0,0,0,0,0,1,0,0,1,0
0.743966602683239,-1.4194733078210093,-0.7408690103223506,-1.301957524252269,-0.2808358664034426,0.25729756693740696,0,0,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-0.0020118519323447577,-0.3677275969423645,-0.2907237342861204,0.5648726481751054,0.9801654313077751,0,1,1,0,0,0,0,0,0,1,0
-0.9554182055352116,-1.4194733078210093,-0.7408690103223506,-0.2907237342861204,-0.8446415427891413,0.5299149697118973,1,0,0,1,0,0,0,1,0,0,0
-0.9554182055352116,-1.4194733078210093,-0.4299178325056955,-0.2907237342861204,-0.8446415427891413,0.7414710085165358,1,1,0,0,1,0,0,0,0,1,0
0.743966602683239,0.7067188760119876,1.1041079780564698,-1.301957524252269,-0.5627387045962919,0.06239462739727354,1,1,0,0,0,0,1,0,0,1,0
-0.9554182055352116,-0.7107425798766771,0.751696643197594,-0.2907237342861204,0.001066971789406706,0.42197821521973483,1,1,1,0,0,0,0,0,0,1,0
-0.10572580142598628,-0.0020118519323447577,-0.8652494814490127,-0.2907237342861204,1.128678324560804,0.9141698157039958,0,1,0,0,0,1,0,0,0,1,0
1.5936590067924643,1.4154496039563198,0.2127146016487251,0.7205100556800282,0.001066971789406706,0.4096425861349163,1,1,0,0,0,0,1,0,0,1,0
0.743966602683239,-0.7107425798766771,-0.7823291673645714,-0.2907237342861204,0.8467754863679547,1.0510952985454818,1,0,1,0,0,0,0,0,0,1,0
-0.10572580142598628,1.4154496039563198,-1.5700721511667644,-1.301957524252269,1.128678324560804,0.515728996264356,1,0,0,0,0,0,1,1,0,0,0
-0.9554182055352116,-1.4194733078210093,-0.8445194029279024,-1.301957524252269,1.128678324560804,0.1006350775602111,1,0,0,1,0,0,0,0,0,1,1
0.743966602683239,-0.0020118519323447577,-0.24334712581570242,-0.2907237342861204,-0.5627387045962919,0.11235392519078875,1,0,0,0,1,0,0,0,1,0,1
-0.9554182055352116,-0.7107425798766771,-1.3213112089134402,-1.301957524252269,-0.8446415427891413,0.13702518336042588,0,0,0,0,0,0,1,0,1,0,0
0.743966602683239,-1.4194733078210093,0.6687763291131527,-0.2907237342861204,-0.8446415427891413,0.6545048234685649,0,0,1,0,0,0,0,0,0,1,0
-0.9554182055352116,-0.0020118519323447577,0.04687397347984237,0.7205100556800282,0.8467754863679547,0.7124822801672122,0,0,0,1,0,0,0,0,0,1,1
1.5936590067924643,-0.7107425798766771,0.9382673498875871,0.7205100556800282,-0.2808358664034426,-1.3451006511805252,1,0,0,0,1,0,0,0,0,1,1
-0.10572580142598628,1.4154496039563198,-0.07750649764681969,-1.301957524252269,-0.2808358664034426,1.0677483978099869,1,1,0,0,1,0,0,1,0,0,0
-0.10572580142598628,1.4154496039563198,-0.1811568902523714,-0.2907237342861204,-0.2808358664034426,0.6150308103971455,1,1,0,0,0,0,1,1,0,0,1
-0.9554182055352116,-0.0020118519323447577,-0.5128381465901369,-1.301957524252269,0.8467754863679547,0.45528441374874495,0,0,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-0.7107425798766771,0.7724267217187043,-1.301957524252269,1.128678324560804,0.5835749562308581,0,0,0,1,0,0,0,0,0,1,1
1.5936590067924643,0.7067188760119876,1.4979794699575664,0.7205100556800282,0.5648726481751054,-1.3950599489740405,0,0,0,0,1,0,0,0,0,1,1
-0.10572580142598628,1.4154496039563198,-1.1347405022234471,1.731743845646177,0.282969809982256,0.06856244193968282,0,0,1,0,0,0,0,0,0,1,0
0.743966602683239,-1.4194733078210093,-1.3420412874345506,-1.301957524252269,0.8467754863679547,0.9147865971582367,1,0,0,0,1,0,0,0,0,1,0
-0.9554182055352116,0.7067188760119876,-1.3835014444767713,-0.2907237342861204,0.5648726481751054,0.9702969280399203,0,0,0,0,0,0,1,0,0,1,0
2.44335141090169,-0.7107425798766771,0.7102364861553733,0.7205100556800282,-1.40844721917484,-1.7201037753590098,0,1,0,1,0,0,0,0,0,1,1
-0.10572580142598628,0.7067188760119876,0.5651259365076009,-0.2907237342861204,0.5648726481751054,0.7735436441370641,0,0,0,0,1,0,0,0,0,1,1
-1.805110609644437,1.4154496039563198,0.39928530833871817,-0.2907237342861204,1.128678324560804,0.7766275514082687,1,1,0,0,0,1,0,0,0,1,1
-0.10572580142598628,0.7067188760119876,0.08833413052206304,-1.301957524252269,-0.8446415427891413,0.670541141278829,1,1,0,0,0,0,1,0,0,1,0
-0.10572580142598628,-1.4194733078210093,-0.9896299525756748,1.731743845646177,-1.40844721917484,0.9320564778769826,0,0,0,1,0,0,0,0,0,1,1
-0.9554182055352116,0.7067188760119876,0.6065860935498216,-0.2907237342861204,0.001066971789406706,0.6156475918513864,1,1,0,0,0,0,1,1,0,0,0
1.5936590067924643,0.7067188760119876,1.4357892343942353,0.7205100556800282,-1.40844721917484,-1.5837950739717646,1,1,0,0,1,0,0,0,0,1,1
0.743966602683239,-1.4194733078210093,0.12979428756428374,1.731743845646177,-0.5627387045962919,-1.7244212455386962,0,0,0,1,0,0,0,0,0,1,1
-0.10572580142598628,1.4154496039563198,0.06760405200095271,0.7205100556800282,-0.8446415427891413,1.2422975493601698,0,1,0,0,1,0,0,1,0,0,0
1.5936590067924643,-1.4194733078210093,1.4357892343942353,0.7205100556800282,0.5648726481751054,-1.5714594448869459,1,0,1,0,0,0,0,0,0,1,0
-0.9554182055352116,-0.7107425798766771,0.6065860935498216,-1.301957524252269,-0.2808358664034426,0.5040101486337784,0,0,0,1,0,0,0,0,1,0,0
